Datum,Workout-Name,Dauer,Name der Übung,Reihenfolge festlegen,Gewicht,Wiederh.,Entfernung,Sekunden,Notizen,Workout-Notizen,RPE
2020-09-20 15:53:39,"Ganzkörper 2",59min,"Romanian Deadlift (Barbell)",1,20.0,6,0,0,"",,
2020-09-20 15:53:39,"Ganzkörper 2",59min,"Romanian Deadlift (Barbell)",2,60.0,8,0,0,,,
2020-09-20 15:53:39,"Ganzkörper 2",59min,"Romanian Deadlift (Barbell)",3,60.0,8,0,0,,,
2020-09-20 15:53:39,"Ganzkörper 2",59min,"Romanian Deadlift (Barbell)",4,60.0,8,0,0,,,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Bench Press (Barbell)",1,60.0,10,0,0,"","",
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Bench Press (Barbell)",2,60.0,10,0,0,,,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Bench Press (Barbell)",3,60.0,7,0,0,,,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Seated Row (Cable)",1,30.0,10,0,0,"",,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Seated Row (Cable)",2,30.0,10,0,0,,,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Seated Row (Cable)",3,30.0,10,0,0,,,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Chest Fly",1,60.0,10,0,0,"",,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Chest Fly",2,60.0,10,0,0,,,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Chest Fly",3,55.0,7,0,0,,,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Squat (Barbell)",1,70.0,10,0,0,"",,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Squat (Barbell)",2,70.0,10,0,0,,,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Squat (Barbell)",3,70.0,10,0,0,,,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Lying Leg Curl (Machine)",1,30.0,10,0,0,"",,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Lying Leg Curl (Machine)",2,30.0,10,0,0,,,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Lying Leg Curl (Machine)",3,30.0,10,0,0,,,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Reverse Fly (Machine)",1,50.0,10,0,0,"",,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Reverse Fly (Machine)",2,50.0,10,0,0,,,
2020-09-24 17:38:55,"Ganzkörper 1",1h 13min,"Reverse Fly (Machine)",3,47.5,10,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Lat Pulldown (Cable)",1,35.0,6,0,0,"Andere Übersetzung","",
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Lat Pulldown (Cable)",2,70.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Lat Pulldown (Cable)",3,70.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Lat Pulldown (Cable)",4,70.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Seated Wide-Grip Row (Cable)",1,27.5,6,0,0,"",,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Seated Wide-Grip Row (Cable)",2,60.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Seated Wide-Grip Row (Cable)",3,60.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Seated Wide-Grip Row (Cable)",4,60.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Incline Bench Press (Barbell)",1,20.0,6,0,0,"",,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Incline Bench Press (Barbell)",2,57.5,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Incline Bench Press (Barbell)",3,57.5,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Incline Bench Press (Barbell)",4,57.5,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Chest Fly",1,35.0,6,0,0,"",,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Chest Fly",2,65.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Chest Fly",3,65.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Chest Fly",4,65.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Reverse Fly (Machine)",1,40.0,6,0,0,"",,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Reverse Fly (Machine)",2,60.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Reverse Fly (Machine)",3,60.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Reverse Fly (Machine)",4,60.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Romanian Deadlift (Barbell)",1,20.0,6,0,0,"",,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Romanian Deadlift (Barbell)",2,65.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Romanian Deadlift (Barbell)",3,65.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Romanian Deadlift (Barbell)",4,65.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Leg Press",1,53.0,6,0,0,"",,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Leg Press",2,173.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Leg Press",3,173.0,6,0,0,,,
2020-09-27 11:36:21,"Ganzkörper 2",1h 31min,"Leg Press",4,173.0,6,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Pull Up (Assisted)",1,27.5,6,0,0,"","",
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Pull Up (Assisted)",2,0.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Pull Up (Assisted)",3,0.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Pull Up (Assisted)",4,15.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Bench Press (Barbell)",1,20.0,6,0,0,"",,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Bench Press (Barbell)",2,55.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Bench Press (Barbell)",3,55.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Bench Press (Barbell)",4,55.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Seated Row (Cable)",1,17.5,6,0,0,"",,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Seated Row (Cable)",2,30.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Seated Row (Cable)",3,30.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Seated Row (Cable)",4,30.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Chest Fly",1,45.0,6,0,0,"",,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Chest Fly",2,65.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Chest Fly",3,65.0,7,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Chest Fly",4,57.5,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Reverse Fly (Machine)",1,35.0,6,0,0,"",,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Reverse Fly (Machine)",2,57.5,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Reverse Fly (Machine)",3,57.5,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Reverse Fly (Machine)",4,57.5,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Squat (Barbell)",1,20.0,6,0,0,"",,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Squat (Barbell)",2,60.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Squat (Barbell)",3,60.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Squat (Barbell)",4,60.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Lying Leg Curl (Machine)",1,30.0,8,0,0,"",,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Lying Leg Curl (Machine)",2,30.0,8,0,0,,,
2020-09-30 15:32:42,"Ganzkörper 1",1h 7min,"Lying Leg Curl (Machine)",3,30.0,8,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Lat Pulldown (Cable)",1,35.0,6,0,0,"Andere Übersetzung","",
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Lat Pulldown (Cable)",2,60.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Lat Pulldown (Cable)",3,60.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Lat Pulldown (Cable)",4,60.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Incline Bench Press (Barbell)",1,20.0,6,0,0,"",,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Incline Bench Press (Barbell)",2,50.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Incline Bench Press (Barbell)",3,50.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Incline Bench Press (Barbell)",4,50.0,8,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Seated Wide-Grip Row (Cable)",1,30.0,6,0,0,"",,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Seated Wide-Grip Row (Cable)",2,50.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Seated Wide-Grip Row (Cable)",3,50.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Seated Wide-Grip Row (Cable)",4,50.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Chest Fly",1,35.0,6,0,0,"",,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Chest Fly",2,55.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Chest Fly",3,55.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Chest Fly",4,55.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Reverse Fly (Machine)",1,32.5,6,0,0,"",,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Reverse Fly (Machine)",2,50.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Reverse Fly (Machine)",3,50.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Reverse Fly (Machine)",4,50.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Overhead Press (Dumbbell)",1,6.0,6,0,0,"",,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Overhead Press (Dumbbell)",2,10.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Overhead Press (Dumbbell)",3,10.0,10,0,0,,,
2020-10-02 12:22:47,"Ganzkörper 2",1h,"Overhead Press (Dumbbell)",4,10.0,10,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Bench Press (Barbell)",1,20.0,6,0,0,"","",
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Bench Press (Barbell)",2,60.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Bench Press (Barbell)",3,60.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Bench Press (Barbell)",4,60.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Seated Row (Cable)",1,17.5,6,0,0,"",,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Seated Row (Cable)",2,35.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Seated Row (Cable)",3,35.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Seated Row (Cable)",4,35.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Chest Fly",1,35.0,6,0,0,"",,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Chest Fly",2,65.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Chest Fly",3,65.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Chest Fly",4,65.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Pull Up (Assisted)",1,35.0,6,0,0,"",,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Pull Up (Assisted)",2,0.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Pull Up (Assisted)",3,0.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Pull Up (Assisted)",4,0.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Lateral Raise (Dumbbell)",1,6.0,6,0,0,"",,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Lateral Raise (Dumbbell)",2,10.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Lateral Raise (Dumbbell)",3,10.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Lateral Raise (Dumbbell)",4,10.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Reverse Fly (Machine)",1,32.5,6,0,0,"",,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Reverse Fly (Machine)",2,60.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Reverse Fly (Machine)",3,60.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Reverse Fly (Machine)",4,60.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Squat (Barbell)",1,20.0,6,0,0,"",,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Squat (Barbell)",2,80.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Squat (Barbell)",3,80.0,6,0,0,,,
2020-10-07 15:19:27,"Ganzkörper 1",1h 7min,"Squat (Barbell)",4,80.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Lat Pulldown (Cable)",1,27.0,6,0,0,"Andere Übersetzung","",
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Lat Pulldown (Cable)",2,80.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Lat Pulldown (Cable)",3,80.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Lat Pulldown (Cable)",4,80.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Incline Bench Press (Barbell)",1,60.0,6,0,0,"",,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Incline Bench Press (Barbell)",2,60.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Incline Bench Press (Barbell)",3,60.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Seated Wide-Grip Row (Cable)",1,60.0,6,0,0,"",,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Seated Wide-Grip Row (Cable)",2,60.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Seated Wide-Grip Row (Cable)",3,60.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Chest Fly",1,65.0,6,0,0,"",,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Chest Fly",2,65.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Chest Fly",3,65.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Reverse Fly (Machine)",1,60.0,6,0,0,"",,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Reverse Fly (Machine)",2,65.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Reverse Fly (Machine)",3,60.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Leg Press",1,53.0,6,0,0,"",,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Leg Press",2,173.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Leg Press",3,173.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Leg Press",4,173.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Romanian Deadlift (Barbell)",1,65.0,6,0,0,"",,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Romanian Deadlift (Barbell)",2,65.0,6,0,0,,,
2020-10-13 20:22:43,"Ganzkörper 2",1h 14min,"Romanian Deadlift (Barbell)",3,65.0,6,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Pull Up (Assisted)",1,35.0,6,0,0,"","",
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Pull Up (Assisted)",2,0.0,8,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Pull Up (Assisted)",3,0.0,8,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Pull Up (Assisted)",4,0.0,8,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Bench Press (Barbell)",1,65.0,8,0,0,"",,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Bench Press (Barbell)",2,65.0,7,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Bench Press (Barbell)",3,60.0,6,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Seated Row (Cable)",1,35.0,8,0,0,"",,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Seated Row (Cable)",2,35.0,8,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Seated Row (Cable)",3,35.0,8,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Chest Fly",1,65.0,8,0,0,"",,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Chest Fly",2,67.5,8,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Chest Fly",3,60.0,8,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Reverse Fly (Machine)",1,57.5,8,0,0,"",,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Reverse Fly (Machine)",2,57.5,8,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Reverse Fly (Machine)",3,55.0,8,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Squat (Barbell)",1,40.0,8,0,0,"Match am nächsten Tag, weniger kg",,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Squat (Barbell)",2,40.0,8,0,0,,,
2020-10-16 19:41:14,"Ganzkörper 1",1h 17min,"Squat (Barbell)",3,40.0,8,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Lat Pulldown (Cable)",1,35.0,6,0,0,"Andere Übersetzung","",
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Lat Pulldown (Cable)",2,60.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Lat Pulldown (Cable)",3,60.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Lat Pulldown (Cable)",4,60.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Incline Bench Press (Barbell)",1,20.0,6,0,0,"",,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Incline Bench Press (Barbell)",2,50.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Incline Bench Press (Barbell)",3,50.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Incline Bench Press (Barbell)",4,45.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Seated Wide-Grip Row (Cable)",1,50.0,10,0,0,"",,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Seated Wide-Grip Row (Cable)",2,50.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Seated Wide-Grip Row (Cable)",3,50.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Chest Fly",1,55.0,10,0,0,"",,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Chest Fly",2,55.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Chest Fly",3,55.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Reverse Fly (Machine)",1,50.0,10,0,0,"",,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Reverse Fly (Machine)",2,50.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Reverse Fly (Machine)",3,50.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Overhead Press (Dumbbell)",1,8.0,10,0,0,"",,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Overhead Press (Dumbbell)",2,8.0,10,0,0,,,
2020-10-21 13:21:34,"Ganzkörper 2",1h 21min,"Overhead Press (Dumbbell)",3,8.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Bench Press (Barbell)",1,20.0,10,0,0,"","",
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Bench Press (Barbell)",2,40.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Bench Press (Barbell)",3,40.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Bench Press (Barbell)",4,40.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Pull Up (Assisted)",1,20.0,10,0,0,"",,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Pull Up (Assisted)",2,20.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Pull Up (Assisted)",3,20.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Seated Row (Cable)",1,21.5,10,0,0,"",,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Seated Row (Cable)",2,25.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Seated Row (Cable)",3,25.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Seated Row (Cable)",4,21.5,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Chest Fly",1,42.5,10,0,0,"",,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Chest Fly",2,42.5,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Chest Fly",3,42.5,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Reverse Fly (Machine)",1,45.0,10,0,0,"",,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Reverse Fly (Machine)",2,42.5,8,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Reverse Fly (Machine)",3,35.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Lateral Raise (Dumbbell)",1,7.0,10,0,0,"",,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Lateral Raise (Dumbbell)",2,8.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Lateral Raise (Dumbbell)",3,8.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Squat (Barbell)",1,50.0,10,0,0,"",,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Squat (Barbell)",2,50.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Squat (Barbell)",3,50.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Lying Leg Curl (Machine)",1,25.0,10,0,0,"",,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Lying Leg Curl (Machine)",2,25.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Lying Leg Curl (Machine)",3,25.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Flat Leg Raise",1,0,10,0,0,"",,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Flat Leg Raise",2,0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Flat Leg Raise",3,0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Cross Body Crunch",1,0.0,10,0,0,"",,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Cross Body Crunch",2,0.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Cross Body Crunch",3,0.0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Russian Twist",1,0,10,0,0,"",,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Russian Twist",2,0,10,0,0,,,
2021-04-19 16:04:45,"Ganzkörper 1",1h 30min,"Russian Twist",3,0,10,0,0,,,
2021-04-21 16:37:05,"Ganzkörper 2",2h 15min,"Lat Pulldown (Cable)",1,35.0,10,0,0,"Andere Übersetzung","",
2021-04-21 16:37:05,"Ganzkörper 2",2h 15min,"Lat Pulldown (Cable)",2,50.0,8,0,0,,,
2021-04-21 16:37:05,"Ganzkörper 2",2h 15min,"Lat Pulldown (Cable)",3,50.0,8,0,0,,,
2021-04-21 16:37:05,"Ganzkörper 2",2h 15min,"Lat Pulldown (Cable)",4,50.0,8,0,0,,,
2021-04-21 16:37:05,"Ganzkörper 2",2h 15min,"Incline Bench Press (Barbell)",1,20.0,10,0,0,"",,
2021-04-21 16:37:05,"Ganzkörper 2",2h 15min,"Incline Bench Press (Barbell)",2,40.0,8,0,0,,,
2021-04-21 16:37:05,"Ganzkörper 2",2h 15min,"Incline Bench Press (Barbell)",3,40.0,8,0,0,,,
2021-04-21 16:37:05,"Ganzkörper 2",2h 15min,"Incline Bench Press (Barbell)",4,40.0,8,0,0,,,
2021-04-21 16:37:05,"Ganzkörper 2",2h 15min,"Seated Wide-Grip Row (Cable)",1,50.0,8,0,0,"",,
2021-04-21 16:37:05,"Ganzkörper 2",2h 15min,"Seated Wide-Grip Row (Cable)",2,50.0,8,0,0,,,
2021-04-21 16:37:05,"Ganzkörper 2",2h 15min,"Seated Wide-Grip Row (Cable)",3,50.0,8,0,0,,,
2021-04-21 16:37:05,"Ganzkörper 2",2h 15min,"Chest Fly",1,45.0,8,0,0,"",,
